5373.407202559461,36.22696138979475,16922.57924790242
5374.543774074068,48.78014736156406,16947.73716061194
5375.680392521938,28.44681402823072,16940.013021918145
5376.817057889086,30.51053346361642,16954.69039902577
5377.953770161519,10.361768338768576,16947.15974972755
5379.090529325247,73.93970527687189,17023.360255759213
5380.227335366274,217.28725611292285,17179.334824059042
5381.3641882706,429.1134806948975,17403.792509569117
5382.501088024224,679.1490244516914,17666.46395280323
5383.638034613142,777.8120070792568,17777.76726853303
5384.775028023346,773.2906808251804,17785.89070407258
5385.912068240825,660.1737754180257,17685.4229842077
5387.049155251567,474.9573474918471,17512.86016062053
5388.186289041554,295.24460360477013,17345.80543490801
5389.323469596768,153.54265250815286,17216.76591085113
5390.460696903186,89.36519305102615,17165.255282319333
5391.597970946782,43.24828764387119,17131.809606734274
5392.73529171353,37.04607722041049,17138.283020031682
5393.872659189397,29.65955791530785,17143.576513338925
5395.010073360351,57.06029472312808,17183.661646634126
5396.147534212354,23.5,17162.790127247696
5397.285041731365,23.02843500543524,17175.011711404204
5398.422595903342,53.53896846905166,17218.21976278913
5399.56019671424,6.127698197614993,17183.510374155852
5400.69784415001,40.03554375679405,17230.12446000741
5401.8355381965985,31.953922779589526,17234.753432904967
5402.973278839952,27.12769819761501,17242.642150699034
5404.111066066014,19.907845559179044,17248.141583847617
5405.248899860723,72.26592985884645,17313.223292245715
5406.386780210016,10.36519305102619,17264.05051273895
5407.524707099826,11.872301802385001,17278.289906875947
5408.662680516083,71.0460772204105,17350.200290636916
5409.800700444716,46.09926319217976,17337.994402772427
5410.938766871649,73.70563513571834,17378.34601355473
5412.076879782804,16.33333333333333,17333.723258111135
5413.215039164101,21.350975548308583,17351.494749040685
5414.353245001454,29.812007079256915,17372.713926468467
5415.4914972807765,75.06029472312807,17430.724652008706
5416.6297959879785,12.744862931613566,17381.175944921077
5417.768141108968,65.60637194353858,17446.808460243177
5418.906532629649,71.66666666666667,17465.64403767226
5420.044970535921,24.801473615640468,17431.5583985032
5421.183454813684,56.577936938103335,17476.11868165465
5422.3219854488325,30.170091378924287,17462.498916633213
5423.460562427259,52.670350705767866,17497.791511959018
5424.599185734853,74.96103153094833,17532.8787789876
5425.737855357501,23.54607722041047,17494.26465581889
5426.8765712810855,56.12058944625621,17539.644238849654
5428.0153334914885,59.44312998912954,17555.776084576
5429.154141974587,40.081620977204516,17549.22810983228
5430.292996716256,50.05318597176928,17572.017432876688
5431.431897702367,13.734070141153568,17548.520293565198
5432.570844918789,61.62769819761498,17609.24011128847
5433.709838351387,53.152449163949065,17613.595259738402
5434.8488779860245,62.87230180238499,17636.149712337075
5435.987963808561,61.340442084692135,17647.45664970684
5437.127095804854,60.69852638435954,17659.657722862506
5438.266273960759,74.75882110748763,17686.565192842212
5439.405498262124,45.65955791530784,17670.317285929963
5440.544768694799,58.18430888164192,17695.69756881308
5441.684085244629,28.89362805646145,17679.266590145762
5442.823447897456,61.82622458197453,17725.06305366516
