4105.00270251,33412.97536455755,1.0
4105.01091251,33419.556717399115,1.0
4105.01912253,33414.66096280847,0.9996567112941984
4105.02733257,33421.23547094849,0.9996567112941984
4105.03554263,33427.80768355491,0.9996567112941984
4105.0437527,33434.37759073777,0.9996567112941984
4105.05196278,33440.94519061669,0.9996567112941984
4105.06017289,33447.51049730187,0.9996567112941984
4105.06838301,33454.07349291213,0.9996567112941984
4105.07659314,33460.63417556892,0.9996567112941984
4105.0848033,33467.19255936582,0.9996567112941984
4105.09301347,33473.74862643972,0.9996567112941984
4105.10122365,33480.302374912404,0.9996567112941984
4105.10943386,33486.853818862306,0.9996567112941984
4105.11764407,33493.40293246981,0.9996567112941984
4105.12585431,33499.94973778297,0.9996567112941984
4105.13406456,33518.00056800486,1.0
4105.14227483,33524.544973774384,1.0
4105.15048511,33531.08704885849,1.0
4105.15869542,33537.62680730924,1.0
4105.16690573,33544.16422334942,1.0
4105.17511607,33550.699318987776,1.0
4105.18332642,33557.23207642161,1.0
4105.19153678,33563.76249377476,1.0
4105.19974717,33570.29058507258,1.0
4105.20795757,33576.816332531365,1.0
4105.21616798,33571.81095304294,0.9996567112941984
4105.22437841,33578.32977653575,0.9996567112941984
4105.23258886,33584.846259305275,0.9996567112941984
4105.24079933,33591.36039947182,0.9996567112941984
4105.24900981,33597.87218722435,0.9996567112941984
4105.25722031,33604.38162861993,0.9996567112941984
4105.26543082,33610.888713854765,0.9996567112941984
4105.27364135,33605.84901441598,0.9993134225883968
4105.2818519,33612.34916459157,0.9993134225883968
4105.29006246,33607.298054120634,0.9989701338825953
4105.29827304,33613.79125705437,0.9989701338825953
4105.30648364,33608.72874244344,0.9986268451767937
4105.31469425,33592.10381135528,0.9979402677651905
4105.32290488,33587.02542587985,0.9975969790593889
4105.33111553,33581.94022502898,0.9972536903535874
4105.33932619,33565.285925940516,0.9965671129419842
4105.34753687,33571.749363722374,0.9965671129419842
4105.35574757,33566.64371229004,0.9962238242361826
4105.36395828,33596.20234175611,0.9969093406593407
4105.372169,33602.66089074052,0.9969093406593407
4105.38037975,33620.69445376353,0.9972527472527473
4105.38859051,33650.30968268704,0.9979395604395604
4105.39680129,33668.34960884306,0.998282967032967
4105.40501208,33686.39159416459,0.9986263736263736
4105.41322289,33704.435642195225,0.9989697802197802
4105.42143372,33722.48174860962,0.9993131868131868
4105.42964456,33728.93920045695,0.9993131868131868
4105.43785542,33746.987184549864,0.9996565934065934
4105.44606629,33753.44207058982,0.9996565934065934
4105.45427719,33759.89457318529,0.9996565934065934
4105.4624881,33766.34467475028,0.9996565934065934
4105.47069902,33772.79237342338,0.9996565934065934
4105.47890996,33779.23767519234,0.9996565934065934
4105.48712092,33785.68057818846,0.9996565934065934
4105.49533189,33792.12107270119,0.9996565934065934
4105.50354288,33798.55916471144,0.9996565934065934
4105.51175389,33804.99485235098,0.9996565934065934
4105.51996492,33811.4281337527,0.9996565934065934
4105.52817596,33806.24173401878,0.9993131868131868
4105.53638701,33812.667973363525,0.9993131868131868
4105.54459808,33819.0918017119,0.9993131868131868
4105.55280917,33813.8893294963,0.9989697802197802
